label,product_id,store_id,title_text,body_text,price_krw,title_len,sort_hour,sort_dayofweek,has_profile_image,store_name_len,seller_review_count,has_activity_snapshot,posts_last_1h,posts_last_6h,posts_last_24h,posts_last_7d,visible_product_count,has_default_profile_image,activity_review_count,safe_trade_count,trust_score,reliability_score,activity_score,notified_score,visit_today_count,visit_total_count,has_profile_snapshot,profile_review_count,profile_safe_trade_count,profile_trust_score,profile_reliability_score,profile_activity_score,profile_notified_score,profile_visit_today_count,profile_visit_total_count,profile_is_official_account,has_seller_history,seller_search_result_count_before,seller_search_result_count_7d,seller_seen_product_count_before,seller_seen_product_count_24h,seller_seen_product_count_7d,seller_history_age_hours,seller_avg_price_7d,seller_min_price_7d,seller_max_price_7d,seller_product_snapshot_count_before,seller_product_snapshot_count_7d,seller_price_change_count_7d,seller_content_change_count_7d,seller_alert_count_before,seller_alert_count_30d,seller_alert_product_count_30d,seller_store_name_change_count_before,seller_store_name_change_count_30d,drop_rate_percent,risk_score,risk_level,trade_type,is_exchange_post,risk_keyword_count
0,228109341,379066,맥북 에어 m1 16GB,"배터리 88 퍼, 램 16, 영문 자판 , 21 년도 구매  디스플레이 보호필름 붙어있습니다  플라스틱 케이스 알리에서 사서  한번도 안떼서 케이스 붙은쪽은 외관 깨끗합니다  디스플레이는 필름 사제로 사서 한번도 뗀적 없습니다  누진스 토끼는 스티커로 붙인거라 뗄수 있습니다  평일 천안 주말 인천 부근 직거래 됩니다",650000,13,9,7,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,227727984,11756247,맥북에어 M1 13인치,맥북 에어 M1 A2337 13인치 실버 8GB 256GB SSD 생활기스 있음 익숙하지 않으니 손이 안가서 냅두다가 팔아요 네고 가능,690000,12,17,7,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228195616,8059465,맥북에어M4 13인치 512/16(10코어) 미드나이트 애플케어O,맥북에어 M4 13인치 판매합니다 (미드나이트 / 16GB / 512GB) 영상시청용으로 구매했는데....막상 잘 안쓰게 되어 판매합니다... 투명케이스 장착 후 사용했고 배터리 사이클 5회입니다. 애플케어플러스 29년1월28일까지 적용되어있구요 박스 및 맥세이프케이블 화면필름 같이 동봉해드립니다! 직거래는 부산에서 가능하고 택배거래시 노리턴조건으로 포장깔끔하게해서 보내드립니다!,1500000,36,13,1,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,221868385,12042547,맥미니 m2,,500000,6,14,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228205077,2330076,애플 맥미니 m4 256 16gb 미개봉,애플 맥미니 m4 256 16gb 미개봉,760000,22,18,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,201247562,9841010,맥미니 m2 pro판매,"맥미니 m2 pro (16gb 512gb)판매합니다 여수 순천 광양 직거래 가능합니다. 풀박스 입니다 집, 회사에서 사용했고 애플케어는 종료되었습니다. 책상에 두고 쓴거라서 외관상 하자는 없습니다. 택배거래 가능합니다.",800000,12,0,2,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,201842371,9841010,맥미니 M2 pro 판매,"맥미니 m2 pro (16gb 512gb)판매합니다 여수 순천 광양 직거래 가능합니다. 풀박스 입니다 집, 회사에서 사용했고 애플케어는 종료되었습니다. 책상에 두고 쓴거라서 외관상 하자는 없습니다. 택배거래 가능합니다.",800000,13,0,2,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228224960,8446814,"맥북에어 13인치 M1 (16G, 256GB) 로즈골드 S급","배터리 97%, 싸이클 횟수 80 정도로 거의 사용 안한 제품입니다. 풀박스입니다. 많은 문의 부탁드립니다 :)",700000,33,10,2,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228059088,12262177,(미개봉) 맥미니 M4 기본형,"애플 맥 미니 M4 모델 미개봉. 새상품입니다. 공식홈에서 구입해서 26년 4월에 받았습니다 램16g, 256g 기본모델입니다  부산 내 직거래로 희망합니다 부산대역 온천장역 명륜역 정관 내 직거래 가능",940000,16,17,2,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228274241,11982119,맥북 에어 M2 13인치 램 8GB SSD 256GB,"안녕하세요, MacBook Air M2 2022년 모델 판매합니다. 스펙 칩: Apple M2 메모리: 8GB 저장: 256GB SSD 색상: 스페이스 그레이 배터리 사이클: 99회 성능 최대치: 90% 조건: 정상 상태: 외부 앞뒤 + 내부 팜레스트 전면 보호필름 부착 사용으로 실물 상태 매우 좋습니다. 오른쪽 모서리 아주 미세한 찍힘 1개 외 전면/후면/키보드 모두 흠집 없습니다. 키보드·트랙패드·전 포트 정상. 구성품: 본체 + 박스 + 정품 충전기  직거래 또는 안전결제로만 진행합니다.",800000,29,16,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228274674,5680980,맥북에어 M4 16GB 512GB 스카이블루 팝니다,배터리 사이클 4 / 100프로아직 구매한 지 1년 안되서 애플 매장 또는 AS 센터에서 애플 케어 가입 가능합니다. 한글자판 입니다 사놓고 거의 동영상 보는 용도로만 사용했고 실사용 시간은 10시간 미만입니다. 박스풀입니다. 투명 케이스 및 파우치도 같이 드립니다.,1400000,28,17,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228304842,10335206,애플 맥미니M4 16GB/256GB,"애플 맥미니 M4 16GB/256GB입니다. 콤팩트한 디자인으로 공간 활용도가 뛰어나 효율적인 데스크 환경을 구성할 수 있습니다. 고성능 칩을 탑재하여 업무는 물론, 다양한 작업도 문제 없습니다. 노트북 사용으로 거의 사용을 못해서 처분합니다!!  문의 없으시면 바로 연락주시면 쿨거래 진행하겠습니다!",1100000,19,14,4,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228194371,12266969,[SS급] 맥북에어 m1 256g 스페이스그레이(배터리 97%),"SS급 맥북에어 M1(256G) 판매합니다! 대학교 문서 작성용으로 구매했으나, 거의 사용하지 않아 상태 매우 좋습니다.     @구매 후, 액정에 필름 부착 후 사용으로       떼어내면 그냥 새것이라 보시면 됩니다!!     @가죽 파우치도 함께 드립니다!!  배터리 싸이클 103회로 매우 적어서, 배터리 수명 97%로 짱짱합니다.  오셔서 직접 보시고, 구매하셔도 됩니다. 연락주세요. (010-칠154-삼육이9)",607000,35,5,5,1,8,0,1,0,0,0,0,1,1,0,0,457,337,120,400,0,9,1,0,0,457,337,120,400,0,9,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,1,1,,,unknown,unknown,0,0
0,227886932,4387513,맥북에어m3 15인치 램16gb 256gb)풀박스,,1163000,27,12,5,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,227114662,10705271,맥북에어 m4 15인치 16gb 256gb 미개봉 판매합니다,,1550000,33,19,5,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228354468,711409,[미개봉] 맥북 에어 m5 15 기본형 미드나이트,미개봉 신품입니다   미드나잇색상이고 기본형입니다.,1800000,27,20,5,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228365554,2172209,맥북에어 15인치 M5 16GB 512GB 실버,"맥북에어 15인치 M5 16GB 512GB 실버  미개봉 새상품입니다. 급전이 필요해 내놓아요  직거래 수원, 안산, 서울 가능합니다",1850000,26,8,6,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,214071275,8842038,2020 맥북 에어 M1 8G/256G + 애캐플,"📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!   📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!           🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨            📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다!   📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다!           🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨  2020 맥북 에어 M1 로즈골드 메모리 8G 하드 256G 배터리성능 100% 제조일 2022년 12월 애케플 2024년 2월 ~ 2027년 2월  거의 사용하지 않아 깔끔합니다.",850000,27,8,6,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228367464,2172209,맥북 에어 15 m5 16gb 512gb 실버,맥북 에어 15 m5 16gb 512gb 실버 미개봉 새상품 입니다.,1850000,25,9,6,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228377131,116963,맥북에어 프로 M2 팝니다,"맥북 프로 14 (M2 12C19C / 16G / 1TB) 실버 , 스그 1745000원 맥북 에어 15 (M2 8C10C / 8G / 256G) 미드나잇 , 스그 950000원 출고가에서 50% 할인된 가격이며  미개봉 새제품 입니다  직원 업무용으로 샀다가 필요가없어서 팝니다.  배터리 문제시 영수증으로 서비스센터 방문하셔야 합니다. 보증기간 2027년5월1일 영수증 드립니다.  네고사절",1000000,14,14,6,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228377273,12598170,맥북 에어 M1 스페이스 그레이 13인치 256GB,"모델명 및 출시 연도: 맥북 에어 M1 2020년형 칩셋 (프로세서):M1 메모리 (RAM):8GB 저장 공간 (SSD): 256GB 배터리 성능 최대치(Battery Maximum Capacity):91%  웹서핑이나 강의 정도의 용도로만 사용해서 큰 하자 없고 상태 좋습니다 !!!! 키보드, 트랙패드, 터치 ID 모두 정상 작동합니다 위쪽이랑 오른쪽에 작은 찍힘 정도 있는데 잘 보이지는 않습니다 사진 참고해주세요 미세한 기스 정도가 있을 수 있으니 예민하신 분들은 피해주세요 박스있고 정품 충전기랑 어댑터있습니다  직거래 진주하대동 타지역 택배가능합니다 필요하신분들 문의 연락주십시오",520000,28,14,6,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228378407,12598731,맥북 에어 M2 15인치 256GB 실버,"맥북 에어 M2, 15인치 실퍼 색상입니다. 256GB이고, 메모리는 8GB입니다.  디자인 작업용으로 사용했고, 프로로 갈아타면서 판매합니다. 배터리는 86퍼에 330사이클 정도 사용했는데, 애플 케어 아직 남아있어서 사용하시다가 교체하시면 좋을 것 같습니다.",850000,22,14,6,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228121682,2550328,맥북에어 15인치 M3 16GB 512SSD,M3칩셋 노트북 미드나잇 블루 색상입니다. 실사용 얼마 안돼며 외관 케이스와 트랙패드 보호 필름 붙여서 기스가 하나도 없는 풀박스 구성입니다,1500000,24,19,6,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,226163163,7779186,맥북 에어 m4 13인치 512gb 미개봉 새상품 팝니다. 미드나이트 색상,맥북 에어 m4 13인치 16/512gb 미개봉 새제품 입니다. 안심결제 시 수수료 때문에 2만원 추가비용 받습니다.,1390000,41,22,6,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,1,20,1370000.0000,1370000,1370000,1,1,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,226116524,6659061,애플 맥 미니 m1 512 16,"제품명 : 애플 맥 미니 m1 저장 공간 : 512GB 램 : 16GB  사진 보시고, 추가 문의 없으시면 바로 안전결제 해주시면 되고 추가 문의는 편하게 연락 주세요.",700000,17,0,7,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228399744,5047431,맥북에어 M1 A2337(8GB/256GB_스페이스그레이),"2020년형 모델로 8GB/256GB SSD 탑재되어 있는 13인치입니다.  외관 상태 아주 양호한 거의 사용 안하고 보관만 했어요  외관상 문제나 기능상 하자는 없고, 화면도 깨끗하고 전체적으로 상태 아주 양호합니다.  정상 작동 확인했어요!(배터리 사이클 수 19,  성능 최대치 100%입니다)  초기화해서 드릴 예정입니다. 풀박스는 아니지만, 사진 상에 있는 구성품은 다 드립니다. 고가품이라 직거래(여의도, 서울역 인근)만 가능해요   택배 및 반품 불가입니다.",530000,32,7,7,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228409710,10143081,애플 맥북 에어 M2 13인치 미드나이트 풀박스,"맥북 에어 M2 2022년형 미드나이트 13인치 Ram 8gb SSD 256gb 모델입니다.  2022년 말에 구매하여 문서작업과 유튜브 용도로 깔끔하게 썼습니다.  베터리 사이클은 347회, 성능은 87%입니다.  기스는 화면하단에 하나 (잘 안보입니다. 그리고 충전기 단자 옆에 작은 까짐이 있습니다. 둘다 사진으로 찍어두었습니다.  문서 작업부터 다양한 작업에 활용하기 좋습니다.  편하게 연락주세요.",730000,26,13,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228414648,893667,맥북에어13 CTO M4칩 32GB/1TB 배터리100% 영문자판_가방에쏙,맥북에어 CTO M4 32GB 1TB 모델. 깔끔한 스카이블루 색상으로 어디에나 시원하게 잘 어울림. 사진에서 보시는 것처럼 성능 최대치 100% 배터리효율임. 사놓고 거의 안써서 마지막사진 보면 최근10일 사용량 수준으로만 계속 써온듯.. 미국CTO라서 상자에 스펙 따로 안적혀있으며 영문자판임.,2000000,41,15,7,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,227888205,10091652,맥북에어 M1 8GB/256GB 밧데리100% + 무선마우스 세트,"밧대리 100%, 거의 사용안했습니다. 기스 없어요!!  마우스포함입니다. M1 칩셋 노트북 모델로 8GB 메모리와 256GB 저장용량을 갖춘 제품입니다. 충전기와 무선 마우스도 함께 포함되어 있어요. 전체적으로 깔끔한 상태로 잘 관리된 제품입니다.",620000,36,17,7,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228434244,9511548,맥북 에어 m3 13 스페이스 그레이 8GB/256GB 풀박스,"하자:박스 스크레치,충전선 오염 맥북엔 하자없습니다 배터리 성능 100",800000,34,16,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228465881,8422619,맥북 에어 m2,맥북에어 m2 256기가입니다  전체적인 부분은 사진상 보이는 부분이고  화면은 한번 맥북 전용 수리점 디서에서 정품 액정으로 교체해서 트루톤 터치아이디 화질 등 전혀 문제없이 사용 가능합니다.  맥북 트랙패드가 무슨이유에선지 원할하게 작동이 안되는데 3/2지점까지는 부드럽게 되는데 그 윗부분이 조금 안먹습니다 하지만 모든 재스쳐 햅틱 딥 터치는 다 가능합니다. 구매하시면 무선 마우스 같이 드립니다 마우스 사용하면 아무런 지장 없이 사용하실 수 있어요!   62w 충전기 60w 선 같이 드립니당!   다른모델보다 싸게 내놓습니다.,640000,8,3,2,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228148084,4118507,M4 맥북에어 13 16GB 512GB 스카이블루,,1390000,27,11,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228283324,11762280,애플 맥북에어 m3 13인치,,900000,15,21,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228414066,10184815,맥북에어 M4 13인치 실버 512GB 16GB,"맥북에어 M4 13인치 저장공간: 512GB 램: 16GB 색상: 실버 배터리 효율: 100% 배터리 사이클: 23(소폭 상승 중) 구성품: 케이스, 맥세이프 충전기  구매 시기는 25년 12월 중순쯤 입니다. 상태는 검색만 하고 얼마 안 써서 깨끗합니다.  직거래만 합니다. 문의사항 채팅 주세요.",1300000,26,22,2,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228426567,7542234,맥미니 M4 24GB/256GB/10Gbps,,1200000,24,13,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228514802,10288202,맥북에어 m2 13인치 256gb,,850000,18,14,3,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228516013,696419,맥북에어 M1 8GB/256GB,"맥북에어 M1 스페이스 그레이 / 기본 사양 (램 8기가, 저장공간 256기가)    저는 문서용으로 사용했지만 적당한 생산성 작업에도 아주 최적인 맥북 판매합니다.    전 방향 찍힌부분 없음  키보드는 항상 스킨 올리고 사용하여 먼지가 들어간 적이 없습니다.  배터리 상태 아주 좋습니다.  항상 보호 케이스 사용하고 있습니다. (사진을 위해 케이스 잠깐 빼고 촬영)  사진에 보이는 가죽 파우치 포함입니다.  구성은 박스, 맥북, 가죽 파우치, 맥북 케이스, 키보드 스킨 입니다  직거래로 합니다. 연락주셔용~  거래 후 환불은 불가합니다.",630000,17,14,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228518125,9260420,"m1 맥미니 16g 램, 521g ssd 판매합니다.","2021년 m1 맥미니 판매합니다. 16g 램, 512gb ssd 스펙입니다.  박스, 전원선 구성이며, 작동 문제 없습니다.  여의도 직거래 입니다.",600000,29,15,3,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228519760,10189134,애플 맥북 에어 13 M4,,1200000,14,16,3,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228422408,3688101,맥북에어 15 M2 8GB 512GB 미드나잇 배터리97%,,950000,32,9,4,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228545972,3676289,맥북에어m4 신품급 + 케이스티파이케이스 외,맥북에어 팝니다.  충전5회미만으로 한 새상품급입니다. 집에서만 사용했고 케이스 및 보호필름 부착 완료했습니다. 먼지 깨끗하게 닦아서 보내드립니다. 직거래 수원 망포역 인근입니다 O1o-755I-3443 연락주세요,1300000,24,11,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228548644,3000915,애플 맥미니 M4 256GB,애플 맥미니 M4 256GB,470000,15,12,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228550271,8260633,2025 맥북에어m4 13인치 16g램 256g 미드나이트,"맥북 에어 13인치 M4 칩, 256GB 모델 판매합니다. 고급스러운 미드나이트 색상입니다. 올해 2월달에 그메 하고 실제로 킨적은 5번도 안돼는 것 같습니다. 사이클 수 6회입니다. 구매하자 마자 케이스랑 노트북 파우치에 보관했습니다. 풀 구성입니다. 케이스랑 파우치 같이 보내드리고 하자 없습니다. 택포 가격입니다. 문의 없으시면 바로 안전결제해주시면 됩니다!",1200000,32,13,4,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,227352671,4106409,맥북에어 15인치 M4 미드나이트,"맥북에어 15인치 미드나이트 풀박스  M4 10코어CPU 10코어GPU RAM 16GB SSD 256GB 배터리 효율 100%  가지고있는 노트북 사용하지 않아 모두 내놓습니다  외관은 스티커자국 하나 작은거 있구요 찍힘,긁힘없이 깔끔합니다. 박스및 구성품 모두 포함. 애플케어 가입불가  네고는 받지 않습니다 가급적 직거래 선호합니다.(서울)",1300000,18,16,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,227151233,6550004,"애플 맥북에어 15 M5 CPU 10코어 GPU 10코어 16GB, 512GB, 실버",,1890000,47,17,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228581502,4975818,사기꾼) 기존 시세보다 20정도 저렴한 맥 미니 M4 인데 직거래 지역이 지방이다 ?? 일단 거래 중지하세요.,안전거래 꼭 하시구요. 만약에 안한다하면서 뭐 대출갚아야한다는등 뭐라할텐데 급전 얘기하면 그냥 뻑규 날리시면됩니다. 이상한 사람들많아요.  경찰에 신고해도 크게 신경안씁니다. 중국인 불법 체류자면 도망가면 답도 없구요.,600000,61,10,5,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228548477,8609950,애플 맥미니 M4 16GB 256G,"맥미니 M4 모델이고 16GB 메모리 / 256GB 디스크 입니다   박스 구성품 그대로 모두 갖춰져 있어요  경남 양산 중부동 // 직거래 , 택배",600000,19,12,5,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228548455,8609950,미개봉급 맥북 에어 M2 미드나이트,"애플 맥북 에어 M2 2022년 모델 미드나이트 색상입니다  - 8GB RAM, 256GB 저장 공간  - 내장 Liquid Retina 디스플레이  - 싸이클수 6회 미개봉급으로 상태 아주 좋습니다  경남 양산 중부동 // 직거래 , 택배",580000,19,12,5,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,1,0,600000.0000,600000,600000,2,2,0,1,0,0,0,0,0,,,unknown,unknown,0,0
0,228590008,9569175,m4 맥미니 삽니다. 안전거래(택배) 혹은 직거래 와주실수 있는분만요,,1000,38,14,5,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228369682,6643749,맥북에어 m1 / 16gb / 512gb,"2020년 말 CTO로 주문했던 맥북에어입니다.  얼마전까지도 음악 작업용으로 잘 사용하다가 맥미니를 새로 들이게 되면서 크게 쓸 일이 없어질 것 같아 판매를 결정하게 되었읍니다.  구성품은 본체, 순정 충전기입니다.  배터리 사이클 182, 85%입니다.  2020년도 제품인 만큼 사용감이 있긴 하지만, 눈에 띄는 기스나 파인 부분은 없읍니다.   다만 뚜껑 부분에 오랫동안 스티커가 붙어있었어서 스티커를 떼고 난 자리에 아주 희미하게 흔적이 살짝 남아있긴 하지만 거슬리는 정도는 절대 아닙니다. 신품급 외관 찾으시는 분들은 신품급 제품을 구매하시면 되겠읍니다.  뒷판엔 스탠드 역할을 하는 다리를 붙여놨읍니다. 발열 관리 차원에서 붙여놨는데, 불편하신 분들은 구매해가셔서 떼시면 되겠읍니다. 아마 테이프 자국은 남을텐데 다이소에서 스티커자국 제거제 사셔서 뿌려보시면 될 것 같긴 합니다만 저는 그냥 두시는 것을 추천드리겠읍니다.  일과시간에는 서초역, 일과시간 이후 밤에는 논현초등학교 혹은 3호선 신사역 앞에서 일정 조율 후 직거래 하도록 하겠읍니다.",760000,22,16,5,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228594310,11804434,"맥북에어 15 m2 풀박스, 신품급(애플케어)",맥북에어 15 m2 기본형 모델입니다  풀박스 이고. 사용량이 너무 적어 스트레치 전혀 없습니다  애플케어 가입되어 있습니다,930000,25,16,5,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
0,228058213,5259583,맥북에어 13인치 m5 실버 미개봉 새제품 영문 영어 키보드 자판 팝니다,M5 기본 스펙 16GB 램 512GB 실버 새제품 입니다 키보드 영문 자판이고 국내 애플스토어에서 구입했습니다  직거래 구로역 남구로역 대림역에서 가능합니다 010-삼오칠일-9541 연락주세요,1600000,40,19,5,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,unknown,unknown,0,0
